display_name,name,date,year,month,value_interval,fund_name,row_values,kpis
Frank Mac,EBITDA,2015-12-01,2015,12,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2015-12-01,2015,12,Month,Up and Coming Fund I,65.533189229995543,QoQ
Frank Mac,EBITDA,2015-12-01,2015,12,Month,Up and Coming Fund I,73.873647552242858,HYoHY
Frank Mac,EBITDA,2015-12-01,2015,12,Month,Up and Coming Fund I,78.340556112416067,YoY
Frank Mac,EBITDA,2016-06-01,2016,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2016-06-01,2016,6,Month,Up and Coming Fund I,22.492282676928404,QoQ
Frank Mac,EBITDA,2016-06-01,2016,6,Month,Up and Coming Fund I,258.38438701645134,HYoHY
Frank Mac,EBITDA,2016-06-01,2016,6,Month,Up and Coming Fund I,141.38006317413775,YoY
Frank Mac,EBITDA,2016-03-01,2016,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2016-03-01,2016,3,Month,Up and Coming Fund I,229.30152296548169,QoQ
Frank Mac,EBITDA,2016-03-01,2016,3,Month,Up and Coming Fund I,144.56611124324644,HYoHY
Frank Mac,EBITDA,2016-03-01,2016,3,Month,Up and Coming Fund I,129.0233204960679,YoY
Frank Mac,EBITDA,2016-11-01,2016,11,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2016-11-01,2016,11,Month,Up and Coming Fund I,511.42587656453776,QoQ
Frank Mac,EBITDA,2016-11-01,2016,11,Month,Up and Coming Fund I,80.621941612069648,HYoHY
Frank Mac,EBITDA,2016-11-01,2016,11,Month,Up and Coming Fund I,386.07695503948912,YoY
Frank Mac,EBITDA,2016-10-01,2016,10,Month,Up and Coming Fund I,511.42587656453776,MoM
Frank Mac,EBITDA,2016-10-01,2016,10,Month,Up and Coming Fund I,511.42587656453776,QoQ
Frank Mac,EBITDA,2016-10-01,2016,10,Month,Up and Coming Fund I,80.621941612069648,HYoHY
Frank Mac,EBITDA,2016-10-01,2016,10,Month,Up and Coming Fund I,386.07695503948912,YoY
Frank Mac,EBITDA,2017-04-01,2017,4,Month,Up and Coming Fund I,-68.607712342068652,MoM
Frank Mac,EBITDA,2017-04-01,2017,4,Month,Up and Coming Fund I,-68.607712342068652,QoQ
Frank Mac,EBITDA,2017-04-01,2017,4,Month,Up and Coming Fund I,-73.897711017656491,HYoHY
Frank Mac,EBITDA,2017-04-01,2017,4,Month,Up and Coming Fund I,-52.853538834897805,YoY
Frank Mac,EBITDA,2016-12-01,2016,12,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2016-12-01,2016,12,Month,Up and Coming Fund I,511.42587656453776,QoQ
Frank Mac,EBITDA,2016-12-01,2016,12,Month,Up and Coming Fund I,80.621941612069648,HYoHY
Frank Mac,EBITDA,2016-12-01,2016,12,Month,Up and Coming Fund I,386.07695503948912,YoY
Frank Mac,EBITDA,2017-03-01,2017,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2017-03-01,2017,3,Month,Up and Coming Fund I,-16.851268481070068,QoQ
Frank Mac,EBITDA,2017-03-01,2017,3,Month,Up and Coming Fund I,408.39286054191149,HYoHY
Frank Mac,EBITDA,2017-03-01,2017,3,Month,Up and Coming Fund I,83.96485503640686,YoY
Frank Mac,EBITDA,2017-05-01,2017,5,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2017-05-01,2017,5,Month,Up and Coming Fund I,-68.607712342068652,QoQ
Frank Mac,EBITDA,2017-05-01,2017,5,Month,Up and Coming Fund I,-73.897711017656491,HYoHY
Frank Mac,EBITDA,2017-05-01,2017,5,Month,Up and Coming Fund I,-52.853538834897805,YoY
Frank Mac,EBITDA,2014-08-01,2014,8,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2014-08-01,2014,8,Month,Up and Coming Fund I,0.48481893463276327,QoQ
Frank Mac,EBITDA,2014-08-01,2014,8,Month,Up and Coming Fund I,5.5487523832308749,HYoHY
Frank Mac,EBITDA,2014-10-01,2014,10,Month,Up and Coming Fund I,-1.6815890469996579,MoM
Frank Mac,EBITDA,2014-10-01,2014,10,Month,Up and Coming Fund I,-1.6815890469996579,QoQ
Frank Mac,EBITDA,2014-10-01,2014,10,Month,Up and Coming Fund I,-1.1886174502643299,HYoHY
Frank Mac,EBITDA,2014-09-01,2014,9,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2014-09-01,2014,9,Month,Up and Coming Fund I,0.48481893463276327,QoQ
Frank Mac,EBITDA,2014-09-01,2014,9,Month,Up and Coming Fund I,5.5487523832308749,HYoHY
Frank Mac,EBITDA,2014-06-01,2014,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2014-06-01,2014,6,Month,Up and Coming Fund I,5.088603964124661,QoQ
Frank Mac,EBITDA,2017-08-01,2017,8,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2017-08-01,2017,8,Month,Up and Coming Fund I,-30.04042771951471,QoQ
Frank Mac,EBITDA,2017-08-01,2017,8,Month,Up and Coming Fund I,-78.03808982545165,HYoHY
Frank Mac,EBITDA,2017-08-01,2017,8,Month,Up and Coming Fund I,11.652783366031445,YoY
Frank Mac,EBITDA,2015-03-01,2015,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2015-03-01,2015,3,Month,Up and Coming Fund I,3.5052146555931389,QoQ
Frank Mac,EBITDA,2015-03-01,2015,3,Month,Up and Coming Fund I,1.8825689143157618,HYoHY
Frank Mac,EBITDA,2015-03-01,2015,3,Month,Up and Coming Fund I,7.3268622100475769,YoY
Frank Mac,EBITDA,2016-01-01,2016,1,Month,Up and Coming Fund I,229.30152296548169,MoM
Frank Mac,EBITDA,2016-01-01,2016,1,Month,Up and Coming Fund I,229.30152296548169,QoQ
Frank Mac,EBITDA,2016-01-01,2016,1,Month,Up and Coming Fund I,144.56611124324644,HYoHY
Frank Mac,EBITDA,2016-01-01,2016,1,Month,Up and Coming Fund I,129.0233204960679,YoY
Frank Mac,EBITDA,2016-07-01,2016,7,Month,Up and Coming Fund I,-70.458898038967035,MoM
Frank Mac,EBITDA,2016-07-01,2016,7,Month,Up and Coming Fund I,-70.458898038967035,QoQ
Frank Mac,EBITDA,2016-07-01,2016,7,Month,Up and Coming Fund I,-63.814429880011858,HYoHY
Frank Mac,EBITDA,2016-07-01,2016,7,Month,Up and Coming Fund I,116.12650143367685,YoY
Frank Mac,EBITDA,2017-01-01,2017,1,Month,Up and Coming Fund I,-16.851268481070068,MoM
Frank Mac,EBITDA,2017-01-01,2017,1,Month,Up and Coming Fund I,-16.851268481070068,QoQ
Frank Mac,EBITDA,2017-01-01,2017,1,Month,Up and Coming Fund I,408.39286054191149,HYoHY
Frank Mac,EBITDA,2017-01-01,2017,1,Month,Up and Coming Fund I,83.96485503640686,YoY
Frank Mac,EBITDA,2016-04-01,2016,4,Month,Up and Coming Fund I,22.492282676928404,MoM
Frank Mac,EBITDA,2016-04-01,2016,4,Month,Up and Coming Fund I,22.492282676928404,QoQ
Frank Mac,EBITDA,2016-04-01,2016,4,Month,Up and Coming Fund I,258.38438701645134,HYoHY
Frank Mac,EBITDA,2016-04-01,2016,4,Month,Up and Coming Fund I,141.38006317413775,YoY
Frank Mac,EBITDA,2015-02-01,2015,2,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2015-02-01,2015,2,Month,Up and Coming Fund I,3.5052146555931389,QoQ
Frank Mac,EBITDA,2015-02-01,2015,2,Month,Up and Coming Fund I,1.8825689143157618,HYoHY
Frank Mac,EBITDA,2015-02-01,2015,2,Month,Up and Coming Fund I,7.3268622100475769,YoY
Frank Mac,Expenses,2014-11-01,2014,11,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2014-11-01,2014,11,Month,Up and Coming Fund I,4.6221943678670527,QoQ
Frank Mac,Expenses,2014-11-01,2014,11,Month,Up and Coming Fund I,2.093857289131841,HYoHY
Frank Mac,Expenses,2014-06-01,2014,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2014-06-01,2014,6,Month,Up and Coming Fund I,-1.0831231442314415,QoQ
Frank Mac,Expenses,2014-12-01,2014,12,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2014-12-01,2014,12,Month,Up and Coming Fund I,4.6221943678670527,QoQ
Frank Mac,Expenses,2014-12-01,2014,12,Month,Up and Coming Fund I,2.093857289131841,HYoHY
Frank Mac,Expenses,2014-10-01,2014,10,Month,Up and Coming Fund I,4.6221943678670527,MoM
Frank Mac,Expenses,2014-10-01,2014,10,Month,Up and Coming Fund I,4.6221943678670527,QoQ
Frank Mac,Expenses,2014-10-01,2014,10,Month,Up and Coming Fund I,2.093857289131841,HYoHY
Frank Mac,Expenses,2014-09-01,2014,9,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2014-09-01,2014,9,Month,Up and Coming Fund I,-2.4166354892588138,QoQ
Frank Mac,Expenses,2014-09-01,2014,9,Month,Up and Coming Fund I,-3.473583495194382,HYoHY
Frank Mac,Expenses,2014-03-01,2014,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-04-01,2015,4,Month,Up and Coming Fund I,4.8313623376406252,MoM
Frank Mac,Expenses,2015-04-01,2015,4,Month,Up and Coming Fund I,4.8313623376406252,QoQ
Frank Mac,Expenses,2015-04-01,2015,4,Month,Up and Coming Fund I,9.3829647856698539,HYoHY
Frank Mac,Expenses,2015-04-01,2015,4,Month,Up and Coming Fund I,11.673287966903118,YoY
Frank Mac,Expenses,2015-05-01,2015,5,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-05-01,2015,5,Month,Up and Coming Fund I,4.8313623376406252,QoQ
Frank Mac,Expenses,2015-05-01,2015,5,Month,Up and Coming Fund I,9.3829647856698539,HYoHY
Frank Mac,Expenses,2015-05-01,2015,5,Month,Up and Coming Fund I,11.673287966903118,YoY
Frank Mac,Expenses,2015-06-01,2015,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-06-01,2015,6,Month,Up and Coming Fund I,4.8313623376406252,QoQ
Frank Mac,Expenses,2015-06-01,2015,6,Month,Up and Coming Fund I,9.3829647856698539,HYoHY
Frank Mac,Expenses,2015-06-01,2015,6,Month,Up and Coming Fund I,11.673287966903118,YoY
Frank Mac,Expenses,2015-09-01,2015,9,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-09-01,2015,9,Month,Up and Coming Fund I,2.1844904984298319,QoQ
Frank Mac,Expenses,2015-09-01,2015,9,Month,Up and Coming Fund I,7.1213934872809332,HYoHY
Frank Mac,Expenses,2015-09-01,2015,9,Month,Up and Coming Fund I,16.938764003431846,YoY
Frank Mac,Expenses,2015-03-01,2015,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-03-01,2015,3,Month,Up and Coming Fund I,4.34183277459415,QoQ
Frank Mac,Expenses,2015-03-01,2015,3,Month,Up and Coming Fund I,9.1647150924306988,HYoHY
Frank Mac,Expenses,2015-03-01,2015,3,Month,Up and Coming Fund I,5.372787566404055,YoY
Frank Mac,EBITDA,2017-12-01,2017,12,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2017-12-01,2017,12,Month,Up and Coming Fund I,547.50341991232563,QoQ
Frank Mac,EBITDA,2017-12-01,2017,12,Month,Up and Coming Fund I,352.9906230721777,HYoHY
Frank Mac,EBITDA,2017-12-01,2017,12,Month,Up and Coming Fund I,18.240921497218277,YoY
Frank Mac,EBITDA,2018-01-01,2018,1,Month,Up and Coming Fund I,-96.3130308529682,MoM
Frank Mac,EBITDA,2018-01-01,2018,1,Month,Up and Coming Fund I,-96.3130308529682,QoQ
Frank Mac,EBITDA,2018-01-01,2018,1,Month,Up and Coming Fund I,-76.126748681856739,HYoHY
Frank Mac,EBITDA,2018-01-01,2018,1,Month,Up and Coming Fund I,-94.7569779897652,YoY
Frank Mac,EBITDA,2018-02-01,2018,2,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-02-01,2018,2,Month,Up and Coming Fund I,-96.3130308529682,QoQ
Frank Mac,EBITDA,2018-02-01,2018,2,Month,Up and Coming Fund I,-76.126748681856739,HYoHY
Frank Mac,EBITDA,2018-02-01,2018,2,Month,Up and Coming Fund I,-94.7569779897652,YoY
Frank Mac,EBITDA,2018-03-01,2018,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-03-01,2018,3,Month,Up and Coming Fund I,-96.3130308529682,QoQ
Frank Mac,EBITDA,2018-03-01,2018,3,Month,Up and Coming Fund I,-76.126748681856739,HYoHY
Frank Mac,EBITDA,2018-03-01,2018,3,Month,Up and Coming Fund I,-94.7569779897652,YoY
Frank Mac,EBITDA,2018-06-01,2018,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-06-01,2018,6,Month,Up and Coming Fund I,-1570.754247722236,QoQ
Frank Mac,EBITDA,2018-06-01,2018,6,Month,Up and Coming Fund I,-154.22625534217863,HYoHY
Frank Mac,EBITDA,2018-06-01,2018,6,Month,Up and Coming Fund I,-345.63985194324493,YoY
Frank Mac,EBITDA,2018-08-01,2018,8,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-08-01,2018,8,Month,Up and Coming Fund I,-201.8997668236635,QoQ
Frank Mac,EBITDA,2018-08-01,2018,8,Month,Up and Coming Fund I,-4540.2036444225569,HYoHY
Frank Mac,EBITDA,2018-08-01,2018,8,Month,Up and Coming Fund I,-1160.0209750703532,YoY
Frank Mac,Expenses,2015-11-01,2015,11,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-11-01,2015,11,Month,Up and Coming Fund I,1.9769048850186512,QoQ
Frank Mac,Expenses,2015-11-01,2015,11,Month,Up and Coming Fund I,4.2045806828247105,HYoHY
Frank Mac,Expenses,2015-11-01,2015,11,Month,Up and Coming Fund I,13.982059793349084,YoY
Frank Mac,Expenses,2014-05-01,2014,5,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2014-05-01,2014,5,Month,Up and Coming Fund I,-1.0831231442314415,QoQ
Frank Mac,Expenses,2014-02-01,2014,2,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2014-07-01,2014,7,Month,Up and Coming Fund I,-2.4166354892588138,MoM
Frank Mac,Expenses,2014-07-01,2014,7,Month,Up and Coming Fund I,-2.4166354892588138,QoQ
Frank Mac,Expenses,2014-07-01,2014,7,Month,Up and Coming Fund I,-3.473583495194382,HYoHY
Frank Mac,Expenses,2015-02-01,2015,2,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-02-01,2015,2,Month,Up and Coming Fund I,4.34183277459415,QoQ
Frank Mac,Expenses,2015-02-01,2015,2,Month,Up and Coming Fund I,9.1647150924306988,HYoHY
Frank Mac,Expenses,2015-02-01,2015,2,Month,Up and Coming Fund I,5.372787566404055,YoY
Frank Mac,Expenses,2015-10-01,2015,10,Month,Up and Coming Fund I,1.9769048850186512,MoM
Frank Mac,Expenses,2015-10-01,2015,10,Month,Up and Coming Fund I,1.9769048850186512,QoQ
Frank Mac,Expenses,2015-10-01,2015,10,Month,Up and Coming Fund I,4.2045806828247105,HYoHY
Frank Mac,Expenses,2015-10-01,2015,10,Month,Up and Coming Fund I,13.982059793349084,YoY
Frank Mac,Expenses,2015-07-01,2015,7,Month,Up and Coming Fund I,2.1844904984298319,MoM
Frank Mac,Expenses,2015-07-01,2015,7,Month,Up and Coming Fund I,2.1844904984298319,QoQ
Frank Mac,Expenses,2015-07-01,2015,7,Month,Up and Coming Fund I,7.1213934872809332,HYoHY
Frank Mac,Expenses,2015-07-01,2015,7,Month,Up and Coming Fund I,16.938764003431846,YoY
Frank Mac,EBITDA,2018-04-01,2018,4,Month,Up and Coming Fund I,-1570.754247722236,MoM
Frank Mac,EBITDA,2018-04-01,2018,4,Month,Up and Coming Fund I,-1570.754247722236,QoQ
Frank Mac,EBITDA,2018-04-01,2018,4,Month,Up and Coming Fund I,-154.22625534217863,HYoHY
Frank Mac,EBITDA,2018-04-01,2018,4,Month,Up and Coming Fund I,-345.63985194324493,YoY
Frank Mac,EBITDA,2018-10-01,2018,10,Month,Up and Coming Fund I,-7.4138070540011567,MoM
Frank Mac,EBITDA,2018-10-01,2018,10,Month,Up and Coming Fund I,-7.4138070540011567,QoQ
Frank Mac,EBITDA,2018-10-01,2018,10,Month,Up and Coming Fund I,-224.28203303244928,HYoHY
Frank Mac,EBITDA,2018-10-01,2018,10,Month,Up and Coming Fund I,-275.84600326098393,YoY
Frank Mac,EBITDA,2019-01-01,2019,1,Month,Up and Coming Fund I,3.1148514340294806,MoM
Frank Mac,EBITDA,2019-01-01,2019,1,Month,Up and Coming Fund I,3.1148514340294806,QoQ
Frank Mac,EBITDA,2019-01-01,2019,1,Month,Up and Coming Fund I,-4.0680265446339412,HYoHY
Frank Mac,EBITDA,2019-01-01,2019,1,Month,Up and Coming Fund I,-4720.8323073134688,YoY
Frank Mac,EBITDA,2019-03-01,2019,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2019-03-01,2019,3,Month,Up and Coming Fund I,3.1148514340294806,QoQ
Frank Mac,EBITDA,2019-03-01,2019,3,Month,Up and Coming Fund I,-4.0680265446339412,HYoHY
Frank Mac,EBITDA,2019-03-01,2019,3,Month,Up and Coming Fund I,-4720.8323073134688,YoY
Frank Mac,EBITDA,2018-12-01,2018,12,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-12-01,2018,12,Month,Up and Coming Fund I,-7.4138070540011567,QoQ
Frank Mac,EBITDA,2018-12-01,2018,12,Month,Up and Coming Fund I,-224.28203303244928,HYoHY
Frank Mac,EBITDA,2018-12-01,2018,12,Month,Up and Coming Fund I,-275.84600326098393,YoY
Frank Mac,EBITDA,2019-02-01,2019,2,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2019-02-01,2019,2,Month,Up and Coming Fund I,3.1148514340294806,QoQ
Frank Mac,EBITDA,2019-02-01,2019,2,Month,Up and Coming Fund I,-4.0680265446339412,HYoHY
Frank Mac,EBITDA,2019-02-01,2019,2,Month,Up and Coming Fund I,-4720.8323073134688,YoY
Frank Mac,EBITDA,2018-11-01,2018,11,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-11-01,2018,11,Month,Up and Coming Fund I,-7.4138070540011567,QoQ
Frank Mac,EBITDA,2018-11-01,2018,11,Month,Up and Coming Fund I,-224.28203303244928,HYoHY
Frank Mac,EBITDA,2018-11-01,2018,11,Month,Up and Coming Fund I,-275.84600326098393,YoY
Frank Mac,EBITDA,2018-09-01,2018,9,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-09-01,2018,9,Month,Up and Coming Fund I,-201.8997668236635,QoQ
Frank Mac,EBITDA,2018-09-01,2018,9,Month,Up and Coming Fund I,-4540.2036444225569,HYoHY
Frank Mac,EBITDA,2018-09-01,2018,9,Month,Up and Coming Fund I,-1160.0209750703532,YoY
Frank Mac,Expenses,2015-08-01,2015,8,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2015-08-01,2015,8,Month,Up and Coming Fund I,2.1844904984298319,QoQ
Frank Mac,Expenses,2015-08-01,2015,8,Month,Up and Coming Fund I,7.1213934872809332,HYoHY
Frank Mac,Expenses,2015-08-01,2015,8,Month,Up and Coming Fund I,16.938764003431846,YoY
Frank Mac,Expenses,2015-01-01,2015,1,Month,Up and Coming Fund I,4.34183277459415,MoM
Frank Mac,Expenses,2015-01-01,2015,1,Month,Up and Coming Fund I,4.34183277459415,QoQ
Frank Mac,Expenses,2015-01-01,2015,1,Month,Up and Coming Fund I,9.1647150924306988,HYoHY
Frank Mac,Expenses,2015-01-01,2015,1,Month,Up and Coming Fund I,5.372787566404055,YoY
Frank Mac,Expenses,2014-04-01,2014,4,Month,Up and Coming Fund I,-1.0831231442314415,MoM
Frank Mac,Expenses,2014-04-01,2014,4,Month,Up and Coming Fund I,-1.0831231442314415,QoQ
Frank Mac,Expenses,2014-08-01,2014,8,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2014-08-01,2014,8,Month,Up and Coming Fund I,-2.4166354892588138,QoQ
Frank Mac,Expenses,2014-08-01,2014,8,Month,Up and Coming Fund I,-3.473583495194382,HYoHY
Frank Mac,EBITDA,2018-05-01,2018,5,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2018-05-01,2018,5,Month,Up and Coming Fund I,-1570.754247722236,QoQ
Frank Mac,EBITDA,2018-05-01,2018,5,Month,Up and Coming Fund I,-154.22625534217863,HYoHY
Frank Mac,EBITDA,2018-05-01,2018,5,Month,Up and Coming Fund I,-345.63985194324493,YoY
Frank Mac,EBITDA,2018-07-01,2018,7,Month,Up and Coming Fund I,-201.8997668236635,MoM
Frank Mac,EBITDA,2018-07-01,2018,7,Month,Up and Coming Fund I,-201.8997668236635,QoQ
Frank Mac,EBITDA,2018-07-01,2018,7,Month,Up and Coming Fund I,-4540.2036444225569,HYoHY
Frank Mac,EBITDA,2018-07-01,2018,7,Month,Up and Coming Fund I,-1160.0209750703532,YoY
Frank Mac,EBITDA,2017-11-01,2017,11,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,EBITDA,2017-11-01,2017,11,Month,Up and Coming Fund I,547.50341991232563,QoQ
Frank Mac,EBITDA,2017-11-01,2017,11,Month,Up and Coming Fund I,352.9906230721777,HYoHY
Frank Mac,EBITDA,2017-11-01,2017,11,Month,Up and Coming Fund I,18.240921497218277,YoY
Frank Mac,Expenses,2016-09-01,2016,9,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2016-09-01,2016,9,Month,Up and Coming Fund I,0.093889716840536513,QoQ
Frank Mac,Expenses,2016-09-01,2016,9,Month,Up and Coming Fund I,-2.732802317161477,HYoHY
Frank Mac,Expenses,2016-09-01,2016,9,Month,Up and Coming Fund I,-0.76617130604807937,YoY
Frank Mac,Expenses,2018-09-01,2018,9,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2018-09-01,2018,9,Month,Up and Coming Fund I,5.8416579137113809,QoQ
Frank Mac,Expenses,2018-09-01,2018,9,Month,Up and Coming Fund I,9.9821334895432567,HYoHY
Frank Mac,Expenses,2018-09-01,2018,9,Month,Up and Coming Fund I,14.980580890971495,YoY
Frank Mac,Expenses,2016-12-01,2016,12,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2016-12-01,2016,12,Month,Up and Coming Fund I,4.62109594072133,QoQ
Frank Mac,Expenses,2016-12-01,2016,12,Month,Up and Coming Fund I,4.7193243914555394,HYoHY
Frank Mac,Expenses,2016-12-01,2016,12,Month,Up and Coming Fund I,1.8068936693160385,YoY
Frank Mac,Expenses,2016-11-01,2016,11,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2016-11-01,2016,11,Month,Up and Coming Fund I,4.62109594072133,QoQ
Frank Mac,Expenses,2016-11-01,2016,11,Month,Up and Coming Fund I,4.7193243914555394,HYoHY
Frank Mac,Expenses,2016-11-01,2016,11,Month,Up and Coming Fund I,1.8068936693160385,YoY
Frank Mac,Expenses,2016-10-01,2016,10,Month,Up and Coming Fund I,4.62109594072133,MoM
Frank Mac,Expenses,2016-10-01,2016,10,Month,Up and Coming Fund I,4.62109594072133,QoQ
Frank Mac,Expenses,2016-10-01,2016,10,Month,Up and Coming Fund I,4.7193243914555394,HYoHY
Frank Mac,Expenses,2016-10-01,2016,10,Month,Up and Coming Fund I,1.8068936693160385,YoY
Frank Mac,Expenses,2018-06-01,2018,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2018-06-01,2018,6,Month,Up and Coming Fund I,3.9119526823809245,QoQ
Frank Mac,Expenses,2018-06-01,2018,6,Month,Up and Coming Fund I,10.309613198134446,HYoHY
Frank Mac,Expenses,2018-06-01,2018,6,Month,Up and Coming Fund I,6.257099525518921,YoY
Frank Mac,Expenses,2017-10-01,2017,10,Month,Up and Coming Fund I,-1.5185345193795137,MoM
Frank Mac,Expenses,2017-10-01,2017,10,Month,Up and Coming Fund I,-1.5185345193795137,QoQ
Frank Mac,Expenses,2017-10-01,2017,10,Month,Up and Coming Fund I,-3.673762925209914,HYoHY
Frank Mac,Expenses,2017-10-01,2017,10,Month,Up and Coming Fund I,2.2224857685009489,YoY
Frank Mac,Expenses,2016-05-01,2016,5,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2016-05-01,2016,5,Month,Up and Coming Fund I,-2.8240405503258508,QoQ
Frank Mac,Expenses,2016-05-01,2016,5,Month,Up and Coming Fund I,-2.7811779144529485,HYoHY
Frank Mac,Expenses,2016-05-01,2016,5,Month,Up and Coming Fund I,1.3064658990256863,YoY
Frank Mac,Expenses,2017-06-01,2017,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2017-06-01,2017,6,Month,Up and Coming Fund I,6.0032886592432622,QoQ
Frank Mac,Expenses,2017-06-01,2017,6,Month,Up and Coming Fund I,6.1211242884250412,HYoHY
Frank Mac,Expenses,2017-06-01,2017,6,Month,Up and Coming Fund I,11.129324391455532,YoY
Frank Mac,Expenses,2016-01-01,2016,1,Month,Up and Coming Fund I,0.044108271341638187,MoM
Frank Mac,Expenses,2016-01-01,2016,1,Month,Up and Coming Fund I,0.044108271341638187,QoQ
Frank Mac,Expenses,2016-01-01,2016,1,Month,Up and Coming Fund I,2.0218851349311393,HYoHY
Frank Mac,Expenses,2016-01-01,2016,1,Month,Up and Coming Fund I,9.287265018531361,YoY
Frank Mac,Expenses,2016-04-01,2016,4,Month,Up and Coming Fund I,-2.8240405503258508,MoM
Frank Mac,Expenses,2016-04-01,2016,4,Month,Up and Coming Fund I,-2.8240405503258508,QoQ
Frank Mac,Expenses,2016-04-01,2016,4,Month,Up and Coming Fund I,-2.7811779144529485,HYoHY
Frank Mac,Expenses,2016-04-01,2016,4,Month,Up and Coming Fund I,1.3064658990256863,YoY
Frank Mac,Expenses,2016-06-01,2016,6,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2016-06-01,2016,6,Month,Up and Coming Fund I,-2.8240405503258508,QoQ
Frank Mac,Expenses,2016-06-01,2016,6,Month,Up and Coming Fund I,-2.7811779144529485,HYoHY
Frank Mac,Expenses,2016-06-01,2016,6,Month,Up and Coming Fund I,1.3064658990256863,YoY
Frank Mac,Expenses,2016-03-01,2016,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2016-03-01,2016,3,Month,Up and Coming Fund I,0.044108271341638187,QoQ
Frank Mac,Expenses,2016-03-01,2016,3,Month,Up and Coming Fund I,2.0218851349311393,HYoHY
Frank Mac,Expenses,2016-03-01,2016,3,Month,Up and Coming Fund I,9.287265018531361,YoY
Frank Mac,Expenses,2017-12-01,2017,12,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2017-12-01,2017,12,Month,Up and Coming Fund I,-1.5185345193795137,QoQ
Frank Mac,Expenses,2017-12-01,2017,12,Month,Up and Coming Fund I,-3.673762925209914,HYoHY
Frank Mac,Expenses,2017-12-01,2017,12,Month,Up and Coming Fund I,2.2224857685009489,YoY
Frank Mac,Expenses,2018-03-01,2018,3,Month,Up and Coming Fund I,0.0,MoM
Frank Mac,Expenses,2018-03-01,2018,3,Month,Up and Coming Fund I,6.1568090586351714,QoQ
Frank Mac,Expenses,2018-03-01,2018,3,Month,Up and Coming Fund I,4.5447812684079976,HYoHY
