fund_id,portfolio_investment_id,cut_of_date,first_check_mo_ic,irr,multiple,display_name,domicile_country,entry_round,industries,fund_name
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a0d9f010-5da7-11ec-a914-f3c79c430ec3,2014-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,RoboTech,SK - Slovakia,Series A,"[""Artificial Intelligence"",""Hardware"",""Science and Engineering""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a0d9f010-5da7-11ec-a914-f3c79c430ec3,2015-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,RoboTech,SK - Slovakia,Series A,"[""Artificial Intelligence"",""Hardware"",""Science and Engineering""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2017-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a4432d42-3e62-11ed-9b09-7b078fd70525,2019-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2017-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2018-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2020-05-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2021-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a4432d42-3e62-11ed-9b09-7b078fd70525,2017-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2020-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2020-09-30 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2020-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,08b73f6c-adae-11eb-8f3a-934f8fd23e98,2015-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,Klang Games,DE - Germany,Series A,"[""Apps"",""Gaming"",""Media and Entertainment"",""Mobile"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,1713f6c6-acb5-11eb-8cf2-eb971f88fb04,2015-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,eClinicalWorks,GB - United Kingdom,Series A,"[""Health Care"",""Information Technology"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,1713f6c6-acb5-11eb-8cf2-eb971f88fb04,2019-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,eClinicalWorks,GB - United Kingdom,Series A,"[""Health Care"",""Information Technology"",""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,27265b94-6259-11ec-b9c9-9349a558228a,2013-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,Frank Mac,SK - Slovakia,Seed,"[""Financial Services"",""Real Estate""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2020-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2014-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2010-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2018-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,511e9afc-acd2-11eb-ac7f-57e7c7b15610,2016-09-30 23:59:59.999000 UTC,0.0,0.0,0.0,Fetch Robotics,US - United States,,"[""Artificial Intelligence"",""Hardware"",""Manufacturing""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,511e9afc-acd2-11eb-ac7f-57e7c7b15610,2023-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,Fetch Robotics,US - United States,,"[""Artificial Intelligence"",""Hardware"",""Manufacturing""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,511e9afc-acd2-11eb-ac7f-57e7c7b15610,2014-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Fetch Robotics,US - United States,,"[""Artificial Intelligence"",""Hardware"",""Manufacturing""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,53b0e092-5ced-11ec-be13-1bc5c0dcaa9b,2010-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Teo,CZ - Czech Republic,Seed,"[""Consumer Goods""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2010-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2016-11-30 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2015-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,76cffe4e-adae-11eb-8f89-6f87aa698eb8,2015-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,Zumper,US - United States,Series C,"[""Internet Services"",""Mobile"",""Platforms"",""Real Estate""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,86ae1140-ae60-11eb-a817-9bf99ac1f8d8,2016-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Hutch ,GB - United Kingdom,Series A,"[""Gaming"",""Mobile"",""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,88ef1232-5c12-11ec-aec1-6360055278a9,2012-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,MediTek,AT - Austria,Series B,"[""Biotechnology"",""Health Care""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9b31b484-5cc8-11ec-af45-534db86c3569,2010-09-30 23:59:59.999000 UTC,0.0,0.0,0.0,Etheria Gaming,DE - Germany,Series A,"[""Gaming""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2015-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a0d9f010-5da7-11ec-a914-f3c79c430ec3,2018-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,RoboTech,SK - Slovakia,Series A,"[""Artificial Intelligence"",""Hardware"",""Science and Engineering""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a0d9f010-5da7-11ec-a914-f3c79c430ec3,2014-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,RoboTech,SK - Slovakia,Series A,"[""Artificial Intelligence"",""Hardware"",""Science and Engineering""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2012-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2016-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2012-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2015-09-30 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2010-02-28 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2010-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2017-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2018-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,00d2a91a-ae4b-11eb-a42e-cbd8580544a0,2016-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,Shipt,US - United States,Seed - Extension,"[""Agriculture and Farming"",""Consumer Goods"",""Transportation""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,00d2a91a-ae4b-11eb-a42e-cbd8580544a0,2016-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,Shipt,US - United States,Seed - Extension,"[""Agriculture and Farming"",""Consumer Goods"",""Transportation""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,02e605e8-ae51-11eb-a398-db1710b93c49,2015-11-30 23:59:59.999000 UTC,0.0,0.0,0.0,Meituan Bike (Mobike),CN - China,Series D - Extension,"[""Apps"",""Transportation""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,1713f6c6-acb5-11eb-8cf2-eb971f88fb04,2016-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,eClinicalWorks,GB - United Kingdom,Series A,"[""Health Care"",""Information Technology"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,1713f6c6-acb5-11eb-8cf2-eb971f88fb04,2019-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,eClinicalWorks,GB - United Kingdom,Series A,"[""Health Care"",""Information Technology"",""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2021-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2010-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,53b0e092-5ced-11ec-be13-1bc5c0dcaa9b,2010-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,Teo,CZ - Czech Republic,Seed,"[""Consumer Goods""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,53b0e092-5ced-11ec-be13-1bc5c0dcaa9b,2013-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,Teo,CZ - Czech Republic,Seed,"[""Consumer Goods""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,53b0e092-5ced-11ec-be13-1bc5c0dcaa9b,2012-11-30 23:59:59.999000 UTC,0.0,0.0,0.0,Teo,CZ - Czech Republic,Seed,"[""Consumer Goods""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,53b0e092-5ced-11ec-be13-1bc5c0dcaa9b,2014-11-30 23:59:59.999000 UTC,0.0,0.0,0.0,Teo,CZ - Czech Republic,Seed,"[""Consumer Goods""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,6f573a42-adbd-11eb-9ff2-1f9b81a2349e,2016-05-31 23:59:59.999000 UTC,0.0,0.0,0.0,Frontify,GB - United Kingdom,Series A,"[""Payments""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2010-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2010-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2011-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,82b4c9c2-ae37-11eb-b8ca-83c7acd8459f,2018-02-28 23:59:59.999000 UTC,0.0,0.0,0.0,Darktrace,US - United States,Series B,"[""Information Technology""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,88ef1232-5c12-11ec-aec1-6360055278a9,2010-02-28 23:59:59.999000 UTC,0.0,0.0,0.0,MediTek,AT - Austria,Series B,"[""Biotechnology"",""Health Care""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,88ef1232-5c12-11ec-aec1-6360055278a9,2012-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,MediTek,AT - Austria,Series B,"[""Biotechnology"",""Health Care""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,983abca0-adad-11eb-94b2-7725f039be80,2016-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,OZY Media,US - United States,Series A,"[""Advertising"",""Content and Publishing"",""Events"",""Media and Entertainment""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9b31b484-5cc8-11ec-af45-534db86c3569,2012-11-30 23:59:59.999000 UTC,0.0,0.0,0.0,Etheria Gaming,DE - Germany,Series A,"[""Gaming""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9b31b484-5cc8-11ec-af45-534db86c3569,2013-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,Etheria Gaming,DE - Germany,Series A,"[""Gaming""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a0d9f010-5da7-11ec-a914-f3c79c430ec3,2018-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,RoboTech,SK - Slovakia,Series A,"[""Artificial Intelligence"",""Hardware"",""Science and Engineering""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2016-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a4432d42-3e62-11ed-9b09-7b078fd70525,2016-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2022-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2017-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2019-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2022-09-30 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2011-05-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a4432d42-3e62-11ed-9b09-7b078fd70525,2016-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2016-05-31 23:59:59.999000 UTC,0.0,0.0,0.0,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a9625f98-ae38-11eb-95e2-170f7a20fd01,2016-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,Daedalean,CH - Switzerland,Series A,"[""Artificial Intelligence"",""Information Technology"",""Software"",""Transportation""]",Up and Coming Fund II
30a2bb5e-a9d1-11eb-a094-538901a77091,b5d30b0e-accd-11eb-b1fd-ff48778de3cd,2020-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,CytoVale,US - United States,Series A,"[""Health Care""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-02-28 23:59:59.999000 UTC,0.0,0.0,0.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a29e80-a9d1-11eb-a093-a310d00cd0dc,02e605e8-ae51-11eb-a398-db1710b93c49,2016-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,Meituan Bike (Mobike),CN - China,Series D - Extension,"[""Apps"",""Transportation""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,1713f6c6-acb5-11eb-8cf2-eb971f88fb04,2021-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,eClinicalWorks,GB - United Kingdom,Series A,"[""Health Care"",""Information Technology"",""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2014-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2013-05-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2014-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,37bdc764-adad-11eb-bd95-2389b6a70684,2011-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,Deputy,AU - Australia,,"[""Messaging and Telecommunications"",""Mobile"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,511e9afc-acd2-11eb-ac7f-57e7c7b15610,2010-11-30 23:59:59.999000 UTC,0.0,0.0,0.0,Fetch Robotics,US - United States,,"[""Artificial Intelligence"",""Hardware"",""Manufacturing""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,511e9afc-acd2-11eb-ac7f-57e7c7b15610,2016-05-31 23:59:59.999000 UTC,0.0,0.0,0.0,Fetch Robotics,US - United States,,"[""Artificial Intelligence"",""Hardware"",""Manufacturing""]",Up and Coming Fund II
30a2bb5e-a9d1-11eb-a094-538901a77091,511e9afc-acd2-11eb-ac7f-57e7c7b15610,2020-09-30 23:59:59.999000 UTC,0.0,0.0,0.0,Fetch Robotics,US - United States,,"[""Artificial Intelligence"",""Hardware"",""Manufacturing""]",Up and Coming Fund III
30a27446-a9d1-11eb-a092-ab37cf46ea5e,53b0e092-5ced-11ec-be13-1bc5c0dcaa9b,2016-06-30 23:59:59.999000 UTC,0.0,0.0,0.0,Teo,CZ - Czech Republic,Seed,"[""Consumer Goods""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,53b0e092-5ced-11ec-be13-1bc5c0dcaa9b,2015-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,Teo,CZ - Czech Republic,Seed,"[""Consumer Goods""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2017-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,756599fc-af3d-11eb-83b5-ffe412ba47c0,2012-02-29 23:59:59.999000 UTC,0.0,0.0,0.0,(MODEL COMPANY) Jarvify,FR - France,Series C,"[""Artificial Intelligence"",""Data and Analytics"",""Sales and Marketing"",""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,76cffe4e-adae-11eb-8f89-6f87aa698eb8,2016-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Zumper,US - United States,Series C,"[""Internet Services"",""Mobile"",""Platforms"",""Real Estate""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,88ef1232-5c12-11ec-aec1-6360055278a9,2011-12-31 23:59:59.999000 UTC,0.0,0.0,0.0,MediTek,AT - Austria,Series B,"[""Biotechnology"",""Health Care""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2013-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a0d9f010-5da7-11ec-a914-f3c79c430ec3,2015-09-30 23:59:59.999000 UTC,0.0,0.0,0.0,RoboTech,SK - Slovakia,Series A,"[""Artificial Intelligence"",""Hardware"",""Science and Engineering""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a4432d42-3e62-11ed-9b09-7b078fd70525,2018-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2018-07-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2015-04-30 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a4432d42-3e62-11ed-9b09-7b078fd70525,2020-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund II
30a27446-a9d1-11eb-a092-ab37cf46ea5e,a4432d42-3e62-11ed-9b09-7b078fd70525,2015-10-31 23:59:59.999000 UTC,0.0,0.0,0.0,Cliq,GB - United Kingdom,,"[""Software""]",Up and Coming Fund I
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2016-03-31 23:59:59.999000 UTC,0.0,0.0,0.0,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a2bb5e-a9d1-11eb-a094-538901a77091,b5d30b0e-accd-11eb-b1fd-ff48778de3cd,2021-01-31 23:59:59.999000 UTC,0.0,0.0,0.0,CytoVale,US - United States,Series A,"[""Health Care""]",Up and Coming Fund III
30a27446-a9d1-11eb-a092-ab37cf46ea5e,fd011492-5c0b-11ec-8b86-fb7f67fb4dd4,2018-08-31 23:59:59.999000 UTC,0.0,0.0,0.0,Success Associates,CH - Switzerland,Angel,"[""Financial Services"",""Professional Services""]",Up and Coming Fund I
